Timestamp;Nome Modulo;ID;Mensagem;;;;;;;
37.900; Dynamics module sensor errors; 0x12;;100;;0;;100;;0
37.900; Thermal sensor module; 0x21;;7800;;22202;;21502;;22000
37.900; Thermal sensor module; 0x22;;8501;;23702;;17501;;20001
37.950; Dynamics module data; 0x11;;0;;2601;;0;;23000
37.950; Dynamics module sensor errors; 0x12;;0;;0;;0;;0
37.950; Thermal sensor module; 0x21;;2702;;20402;;16603;;11100
37.950; Thermal sensor module; 0x22;;23003;;13002;;10900;;19300
38.000; Dynamics module data; 0x11;;0;;19700;;0;;24000
38.000; Dynamics module sensor errors; 0x12;;100;;0;;0;;100
38.000; Thermal sensor module; 0x21;;7602;;6903;;7500;;6300
38.000; Thermal sensor module; 0x22;;19300;;9802;;16001;;7400
38.050; Dynamics module data; 0x11;;0;;501;;0;;20501
38.050; Dynamics module sensor errors; 0x12;;0;;100;;0;;0
38.050; Thermal sensor module; 0x21;;19101;;1002;;4402;;502
38.050; Thermal sensor module; 0x22;;19502;;8700;;25401;;21903
38.100; Dynamics module data; 0x11;;0;;19101;;0;;18000
38.100; Dynamics module sensor errors; 0x12;;100;;100;;0;;100
38.100; Thermal sensor module; 0x21;;18400;;501;;10101;;11303
38.100; Thermal sensor module; 0x22;;7201;;6501;;10802;;5203
38.150; Dynamics module data; 0x11;;0;;21701;;0;;9701
38.150; Dynamics module sensor errors; 0x12;;100;;100;;100;;0
38.150; Thermal sensor module; 0x21;;17201;;18902;;5100;;2100
38.150; Thermal sensor module; 0x22;;2900;;9803;;7903;;21601
38.200; Dynamics module data; 0x11;;0;;17800;;0;;24001
38.200; Dynamics module sensor errors; 0x12;;0;;100;;0;;100
38.200; Thermal sensor module; 0x21;;24000;;16502;;2801;;14602
38.200; Thermal sensor module; 0x22;;802;;23402;;1900;;701
38.250; Dynamics module data; 0x11;;0;;2600;;0;;1301
38.250; Dynamics module sensor errors; 0x12;;0;;0;;100;;0
38.250; Thermal sensor module; 0x21;;20203;;14100;;18003;;100
38.250; Thermal sensor module; 0x22;;11803;;22601;;3000;;15401
38.300; Dynamics module data; 0x11;;0;;12701;;0;;11301
38.300; Dynamics module sensor errors; 0x12;;0;;0;;100;;100
38.300; Thermal sensor module; 0x21;;15002;;19003;;12803;;2702
38.300; Thermal sensor module; 0x22;;4301;;2803;;18002;;2601
38.350; Dynamics module data; 0x11;;0;;14301;;0;;1000
38.350; Dynamics module sensor errors; 0x12;;0;;0;;100;;0
38.350; Thermal sensor module; 0x21;;21001;;200;;21402;;11201
38.350; Thermal sensor module; 0x22;;10900;;4902;;7503;;3203
38.400; Dynamics module data; 0x11;;0;;21100;;0;;16201
38.400; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
38.400; Thermal sensor module; 0x21;;18503;;24900;;18703;;8302
38.400; Thermal sensor module; 0x22;;10403;;4000;;12803;;4601
38.450; Dynamics module data; 0x11;;0;;16201;;0;;1200
38.450; Dynamics module sensor errors; 0x12;;100;;0;;100;;100
38.450; Thermal sensor module; 0x21;;6600;;13102;;21802;;12303
38.450; Thermal sensor module; 0x22;;23302;;7703;;24700;;2700
38.500; Dynamics module data; 0x11;;0;;7500;;0;;19500
38.500; Dynamics module sensor errors; 0x12;;100;;0;;0;;0
38.500; Thermal sensor module; 0x21;;24102;;17101;;3402;;8202
38.500; Thermal sensor module; 0x22;;12700;;16600;;3801;;5700
38.550; Dynamics module data; 0x11;;0;;7800;;0;;24000
38.550; Dynamics module sensor errors; 0x12;;100;;0;;0;;0
38.550; Thermal sensor module; 0x21;;5900;;18602;;1;;3303
38.550; Thermal sensor module; 0x22;;10801;;19903;;9802;;17800
38.600; Dynamics module data; 0x11;;0;;9201;;0;;22801
38.600; Dynamics module sensor errors; 0x12;;0;;100;;0;;0
38.600; Thermal sensor module; 0x21;;23000;;8701;;24800;;20901
38.600; Thermal sensor module; 0x22;;21501;;21400;;16701;;10901
38.650; Dynamics module data; 0x11;;0;;22500;;0;;14701
38.650; Dynamics module sensor errors; 0x12;;100;;100;;0;;100
38.650; Thermal sensor module; 0x21;;3003;;2102;;15900;;23401
38.650; Thermal sensor module; 0x22;;14103;;11801;;12302;;23701
38.700; Dynamics module data; 0x11;;0;;20001;;0;;10800
38.700; Dynamics module sensor errors; 0x12;;0;;100;;100;;100
38.700; Thermal sensor module; 0x21;;15203;;11603;;12303;;6203
38.700; Thermal sensor module; 0x22;;22603;;8801;;22600;;5003
38.750; Dynamics module data; 0x11;;0;;1801;;0;;13200
38.750; Dynamics module sensor errors; 0x12;;0;;100;;0;;100
38.750; Thermal sensor module; 0x21;;23300;;25300;;4002;;4700
38.750; Thermal sensor module; 0x22;;10002;;17203;;25001;;17302
38.800; Dynamics module data; 0x11;;0;;23701;;0;;22200
38.800; Dynamics module sensor errors; 0x12;;100;;100;;100;;100
38.800; Thermal sensor module; 0x21;;19100;;11301;;12302;;19602
38.800; Thermal sensor module; 0x22;;23100;;9202;;5603;;3802
38.850; Dynamics module data; 0x11;;0;;3501;;0;;600
38.850; Dynamics module sensor errors; 0x12;;0;;0;;100;;100
38.850; Thermal sensor module; 0x21;;12601;;18602;;5802;;20602
38.850; Thermal sensor module; 0x22;;8103;;12000;;102;;8003
38.900; Dynamics module data; 0x11;;0;;10400;;0;;11200
38.900; Dynamics module sensor errors; 0x12;;0;;100;;100;;100
38.900; Thermal sensor module; 0x21;;19502;;15903;;12900;;11200
38.900; Thermal sensor module; 0x22;;19002;;8903;;16102;;3502
38.950; Dynamics module data; 0x11;;0;;400;;0;;17201
38.950; Dynamics module sensor errors; 0x12;;0;;100;;100;;100
38.950; Thermal sensor module; 0x21;;11502;;18701;;14203;;19401
38.950; Thermal sensor module; 0x22;;23602;;101;;6902;;6401
39.000; Dynamics module data; 0x11;;0;;19800;;0;;20400
39.000; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
39.000; Thermal sensor module; 0x21;;3600;;11800;;4500;;14803
39.000; Thermal sensor module; 0x22;;14300;;16000;;17200;;3303
39.050; Dynamics module data; 0x11;;0;;14901;;0;;23600
39.050; Dynamics module sensor errors; 0x12;;0;;0;;100;;0
39.050; Thermal sensor module; 0x21;;13802;;10603;;21903;;11200
39.050; Thermal sensor module; 0x22;;14102;;2401;;4900;;502
39.100; Dynamics module data; 0x11;;0;;8801;;0;;15500
39.100; Dynamics module sensor errors; 0x12;;0;;100;;100;;0
39.100; Thermal sensor module; 0x21;;4200;;3002;;7803;;19901
39.100; Thermal sensor module; 0x22;;20303;;12901;;12900;;12601
39.150; Dynamics module data; 0x11;;0;;3300;;0;;5501
39.150; Dynamics module sensor errors; 0x12;;0;;0;;100;;100
39.150; Thermal sensor module; 0x21;;24201;;24501;;1000;;25001
39.150; Thermal sensor module; 0x22;;7702;;500;;17101;;16600
39.200; Dynamics module data; 0x11;;0;;11301;;0;;20401
39.200; Dynamics module sensor errors; 0x12;;100;;100;;100;;100
39.200; Thermal sensor module; 0x21;;16601;;23103;;22801;;24902
39.200; Thermal sensor module; 0x22;;9601;;24402;;22600;;16402
39.250; Dynamics module data; 0x11;;0;;400;;0;;15700
39.250; Dynamics module sensor errors; 0x12;;0;;100;;0;;0
39.250; Thermal sensor module; 0x21;;5100;;18103;;21003;;10301
39.250; Thermal sensor module; 0x22;;7401;;13500;;7501;;2702
39.300; Dynamics module data; 0x11;;0;;20101;;0;;18701
39.300; Dynamics module sensor errors; 0x12;;0;;0;;100;;100
39.300; Thermal sensor module; 0x21;;21401;;4802;;21701;;2700
39.300; Thermal sensor module; 0x22;;11101;;15203;;3602;;9802
39.350; Dynamics module data; 0x11;;0;;12301;;0;;2200
39.350; Dynamics module sensor errors; 0x12;;0;;100;;0;;100
39.350; Thermal sensor module; 0x21;;2100;;22602;;12401;;7101
39.350; Thermal sensor module; 0x22;;2903;;19203;;6601;;19601
39.400; Dynamics module data; 0x11;;0;;10001;;0;;701
39.400; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
39.400; Thermal sensor module; 0x21;;5901;;3403;;9001;;11601
39.400; Thermal sensor module; 0x22;;10502;;8701;;5803;;12103
39.450; Dynamics module data; 0x11;;0;;8300;;0;;22601
39.450; Dynamics module sensor errors; 0x12;;0;;100;;0;;100
39.450; Thermal sensor module; 0x21;;18400;;17101;;3200;;22703
39.450; Thermal sensor module; 0x22;;19900;;14202;;6400;;5802
39.500; Dynamics module data; 0x11;;0;;21301;;0;;22100
39.500; Dynamics module sensor errors; 0x12;;0;;0;;100;;0
39.500; Thermal sensor module; 0x21;;15003;;22102;;10601;;7603
39.500; Thermal sensor module; 0x22;;7603;;14300;;19400;;6403
39.550; Dynamics module data; 0x11;;0;;4701;;0;;15100
39.550; Dynamics module sensor errors; 0x12;;0;;100;;100;;100
39.550; Thermal sensor module; 0x21;;17202;;8200;;21301;;13002
39.550; Thermal sensor module; 0x22;;16601;;23402;;14001;;2803
39.600; Dynamics module data; 0x11;;0;;10401;;0;;14300
39.600; Dynamics module sensor errors; 0x12;;100;;100;;100;;100
39.600; Thermal sensor module; 0x21;;6900;;16900;;10303;;16401
39.600; Thermal sensor module; 0x22;;8200;;101;;17201;;23103
39.650; Dynamics module data; 0x11;;0;;2401;;0;;22001
39.650; Dynamics module sensor errors; 0x12;;0;;100;;0;;0
39.650; Thermal sensor module; 0x21;;21702;;19703;;2000;;19602
39.650; Thermal sensor module; 0x22;;3600;;11603;;3103;;13802
39.700; Dynamics module data; 0x11;;0;;201;;0;;19600
39.700; Dynamics module sensor errors; 0x12;;100;;0;;0;;100
39.700; Thermal sensor module; 0x21;;16200;;12603;;20102;;303
39.700; Thermal sensor module; 0x22;;22502;;4503;;22501;;5402
39.750; Dynamics module data; 0x11;;0;;12300;;0;;23600
39.750; Dynamics module sensor errors; 0x12;;100;;0;;0;;100
39.750; Thermal sensor module; 0x21;;12703;;7703;;3603;;7401
39.750; Thermal sensor module; 0x22;;10301;;6803;;16000;;17301
39.800; Dynamics module data; 0x11;;0;;8301;;0;;7600
39.800; Dynamics module sensor errors; 0x12;;0;;0;;100;;0
39.800; Thermal sensor module; 0x21;;18800;;14702;;21703;;21702
39.800; Thermal sensor module; 0x22;;22702;;21800;;15301;;20602
39.850; Dynamics module data; 0x11;;0;;8800;;0;;14900
39.850; Dynamics module sensor errors; 0x12;;100;;0;;100;;0
39.850; Thermal sensor module; 0x21;;5400;;1802;;17401;;3503
39.850; Thermal sensor module; 0x22;;13701;;101;;24000;;20403
39.900; Dynamics module data; 0x11;;0;;5200;;0;;6201
39.900; Dynamics module sensor errors; 0x12;;100;;0;;100;;0
39.900; Thermal sensor module; 0x21;;15502;;201;;8701;;7902
39.900; Thermal sensor module; 0x22;;20601;;7403;;21100;;18203
39.950; Dynamics module data; 0x11;;0;;4701;;0;;16400
39.950; Dynamics module sensor errors; 0x12;;0;;100;;0;;100
39.950; Thermal sensor module; 0x21;;16602;;23601;;6500;;9501
39.950; Thermal sensor module; 0x22;;14402;;10902;;20603;;17501
40.000; Dynamics module data; 0x11;;0;;24001;;0;;18700
40.000; Dynamics module sensor errors; 0x12;;100;;0;;100;;100
40.000; Thermal sensor module; 0x21;;2200;;16902;;16203;;4400
40.000; Thermal sensor module; 0x22;;24401;;7501;;22303;;7003
40.050; Dynamics module data; 0x11;;0;;19101;;0;;1401
40.050; Dynamics module sensor errors; 0x12;;0;;0;;100;;100
40.050; Thermal sensor module; 0x21;;7200;;1000;;11001;;15102
40.050; Thermal sensor module; 0x22;;4600;;5403;;19502;;3800
40.100; Dynamics module data; 0x11;;0;;22900;;0;;13001
40.100; Dynamics module sensor errors; 0x12;;0;;0;;0;;100
40.100; Thermal sensor module; 0x21;;20703;;19300;;19501;;19202
40.100; Thermal sensor module; 0x22;;12400;;24602;;3100;;24701
40.150; Dynamics module data; 0x11;;0;;20201;;0;;8000
40.150; Dynamics module sensor errors; 0x12;;100;;100;;100;;100
40.150; Thermal sensor module; 0x21;;13803;;7701;;3702;;7402
40.150; Thermal sensor module; 0x22;;21003;;8501;;11903;;3403
40.200; Dynamics module data; 0x11;;0;;22001;;0;;19701
40.200; Dynamics module sensor errors; 0x12;;0;;0;;0;;100
40.200; Thermal sensor module; 0x21;;7700;;2500;;9700;;14002
40.200; Thermal sensor module; 0x22;;10201;;1103;;1700;;7203
40.250; Dynamics module data; 0x11;;0;;14200;;0;;4900
40.250; Dynamics module sensor errors; 0x12;;100;;100;;0;;100
40.250; Thermal sensor module; 0x21;;14900;;16602;;6101;;12800
40.250; Thermal sensor module; 0x22;;8400;;3402;;13700;;4200
40.300; Dynamics module data; 0x11;;0;;21900;;0;;25400
40.300; Dynamics module sensor errors; 0x12;;0;;0;;0;;0
40.300; Thermal sensor module; 0x21;;22401;;14703;;10902;;10301
40.300; Thermal sensor module; 0x22;;13803;;19402;;25301;;5803
40.350; Dynamics module data; 0x11;;0;;20101;;0;;1001
40.350; Dynamics module sensor errors; 0x12;;0;;0;;100;;0
40.350; Thermal sensor module; 0x21;;11401;;4201;;16700;;24902
40.350; Thermal sensor module; 0x22;;14000;;10802;;23401;;13501
40.400; Dynamics module data; 0x11;;0;;9000;;0;;24101
40.400; Dynamics module sensor errors; 0x12;;100;;100;;0;;100
40.400; Thermal sensor module; 0x21;;16803;;7701;;701;;24902
40.400; Thermal sensor module; 0x22;;20001;;17801;;22001;;302
40.450; Dynamics module data; 0x11;;0;;2000;;0;;5100
40.450; Dynamics module sensor errors; 0x12;;100;;0;;100;;100
40.450; Thermal sensor module; 0x21;;20003;;16401;;10602;;11800
40.450; Thermal sensor module; 0x22;;21003;;19702;;8103;;1
40.500; Dynamics module data; 0x11;;0;;24001;;0;;2100
40.500; Dynamics module sensor errors; 0x12;;100;;0;;100;;0
40.500; Thermal sensor module; 0x21;;2900;;1;;5400;;21002
40.500; Thermal sensor module; 0x22;;12001;;21303;;1302;;20503
40.550; Dynamics module data; 0x11;;0;;21200;;0;;10901
40.550; Dynamics module sensor errors; 0x12;;0;;0;;0;;0
40.550; Thermal sensor module; 0x21;;19802;;23500;;21503;;22203
40.550; Thermal sensor module; 0x22;;3803;;21101;;6300;;14902
40.600; Dynamics module data; 0x11;;0;;19000;;0;;20000
40.600; Dynamics module sensor errors; 0x12;;100;;100;;100;;100
40.600; Thermal sensor module; 0x21;;10303;;16400;;5003;;21902
40.600; Thermal sensor module; 0x22;;1803;;24900;;18501;;8701
40.650; Dynamics module data; 0x11;;0;;11401;;0;;13901
40.650; Dynamics module sensor errors; 0x12;;0;;0;;100;;0
40.650; Thermal sensor module; 0x21;;12600;;20600;;1302;;14601
40.650; Thermal sensor module; 0x22;;7202;;23102;;5901;;10203
40.700; Dynamics module data; 0x11;;0;;19000;;0;;4000
40.700; Dynamics module sensor errors; 0x12;;100;;0;;100;;100
40.700; Thermal sensor module; 0x21;;24700;;20103;;10000;;1901
40.700; Thermal sensor module; 0x22;;25400;;23901;;11203;;3402
40.750; Dynamics module data; 0x11;;0;;13401;;0;;901
40.750; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
40.750; Thermal sensor module; 0x21;;18300;;4601;;14100;;3
40.750; Thermal sensor module; 0x22;;23201;;22502;;22202;;22800
40.800; Dynamics module data; 0x11;;0;;21901;;0;;18800
40.800; Dynamics module sensor errors; 0x12;;100;;0;;0;;100
40.800; Thermal sensor module; 0x21;;23500;;15900;;400;;300
40.800; Thermal sensor module; 0x22;;2800;;7101;;16102;;11700
40.850; Dynamics module data; 0x11;;0;;12800;;0;;23600
40.850; Dynamics module sensor errors; 0x12;;0;;100;;0;;0
40.850; Thermal sensor module; 0x21;;7303;;17902;;14203;;17801
40.850; Thermal sensor module; 0x22;;14300;;100;;6301;;13401
40.900; Dynamics module data; 0x11;;0;;22501;;0;;11300
40.900; Dynamics module sensor errors; 0x12;;100;;100;;100;;100
40.900; Thermal sensor module; 0x21;;21203;;11703;;16901;;18503
40.900; Thermal sensor module; 0x22;;8501;;24000;;24502;;6400
40.950; Dynamics module data; 0x11;;0;;14701;;0;;300
40.950; Dynamics module sensor errors; 0x12;;100;;0;;100;;0
40.950; Thermal sensor module; 0x21;;19500;;6902;;19302;;18401
40.950; Thermal sensor module; 0x22;;10702;;18201;;24700;;4402
41.000; Dynamics module data; 0x11;;0;;20100;;0;;23500
41.000; Dynamics module sensor errors; 0x12;;100;;100;;100;;0
41.000; Thermal sensor module; 0x21;;22703;;10800;;21203;;11902
41.000; Thermal sensor module; 0x22;;15101;;10702;;24300;;1203
41.050; Dynamics module data; 0x11;;0;;23601;;0;;23701
41.050; Dynamics module sensor errors; 0x12;;100;;100;;0;;100
41.050; Thermal sensor module; 0x21;;15101;;12401;;21402;;24102
41.050; Thermal sensor module; 0x22;;22902;;12101;;7801;;700
41.100; Dynamics module data; 0x11;;0;;9200;;0;;13601
41.100; Dynamics module sensor errors; 0x12;;100;;100;;0;;100
41.100; Thermal sensor module; 0x21;;11002;;22003;;10002;;23700
41.100; Thermal sensor module; 0x22;;9901;;15302;;16401;;17501
41.150; Dynamics module data; 0x11;;0;;6801;;0;;21401
41.150; Dynamics module sensor errors; 0x12;;0;;0;;0;;0
41.150; Thermal sensor module; 0x21;;400;;25502;;10001;;24501
41.150; Thermal sensor module; 0x22;;1400;;19400;;24301;;3000
41.200; Dynamics module data; 0x11;;0;;7000;;0;;16700
41.200; Dynamics module sensor errors; 0x12;;100;;100;;100;;0
41.200; Thermal sensor module; 0x21;;3900;;18900;;1002;;10501
41.200; Thermal sensor module; 0x22;;6600;;20801;;14403;;19600
41.250; Dynamics module data; 0x11;;0;;19400;;0;;17401
41.250; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
41.250; Thermal sensor module; 0x21;;4203;;16000;;7600;;25201
41.250; Thermal sensor module; 0x22;;13201;;17702;;14300;;22503
41.300; Dynamics module data; 0x11;;0;;10700;;0;;12101
41.300; Dynamics module sensor errors; 0x12;;0;;0;;100;;0
41.300; Thermal sensor module; 0x21;;22801;;11103;;14201;;3701
41.300; Thermal sensor module; 0x22;;9803;;24902;;3001;;9603
41.350; Dynamics module data; 0x11;;0;;10401;;0;;10300
41.350; Dynamics module sensor errors; 0x12;;0;;100;;100;;0
41.350; Thermal sensor module; 0x21;;1800;;17303;;10902;;3901
41.350; Thermal sensor module; 0x22;;5702;;24600;;100;;8901
41.400; Dynamics module data; 0x11;;0;;13500;;0;;11001
41.400; Dynamics module sensor errors; 0x12;;0;;0;;100;;0
41.400; Thermal sensor module; 0x21;;7901;;16901;;23101;;24900
41.400; Thermal sensor module; 0x22;;2102;;9101;;21403;;503
41.450; Dynamics module data; 0x11;;0;;17501;;0;;5800
41.450; Dynamics module sensor errors; 0x12;;0;;0;;100;;0
41.450; Thermal sensor module; 0x21;;11403;;25402;;21603;;2802
41.450; Thermal sensor module; 0x22;;17200;;11301;;21803;;2902
41.500; Dynamics module data; 0x11;;0;;4900;;0;;6101
41.500; Dynamics module sensor errors; 0x12;;0;;100;;100;;0
41.500; Thermal sensor module; 0x21;;23901;;500;;6203;;11501
41.500; Thermal sensor module; 0x22;;5800;;20800;;12901;;3400
41.550; Dynamics module data; 0x11;;0;;12701;;0;;9200
41.550; Dynamics module sensor errors; 0x12;;100;;0;;100;;0
41.550; Thermal sensor module; 0x21;;23501;;501;;18003;;8600
41.550; Thermal sensor module; 0x22;;5202;;21700;;11303;;11700
41.600; Dynamics module data; 0x11;;0;;4501;;0;;5000
41.600; Dynamics module sensor errors; 0x12;;100;;0;;100;;100
41.600; Thermal sensor module; 0x21;;400;;22503;;18600;;24501
41.600; Thermal sensor module; 0x22;;16101;;9402;;21503;;7103
41.650; Dynamics module data; 0x11;;0;;8601;;0;;14300
41.650; Dynamics module sensor errors; 0x12;;100;;0;;100;;100
41.650; Thermal sensor module; 0x21;;4501;;8900;;1803;;23400
41.650; Thermal sensor module; 0x22;;5102;;23103;;15901;;15403
41.700; Dynamics module data; 0x11;;0;;4301;;0;;16101
41.700; Dynamics module sensor errors; 0x12;;0;;100;;100;;0
41.700; Thermal sensor module; 0x21;;19703;;24601;;10800;;10203
41.700; Thermal sensor module; 0x22;;901;;23003;;13503;;15703
41.750; Dynamics module data; 0x11;;0;;4701;;0;;12301
41.750; Dynamics module sensor errors; 0x12;;0;;0;;0;;0
41.750; Thermal sensor module; 0x21;;6503;;6502;;9800;;21800
41.750; Thermal sensor module; 0x22;;20000;;9101;;14002;;6602
41.800; Dynamics module data; 0x11;;0;;16001;;0;;14501
41.800; Dynamics module sensor errors; 0x12;;0;;0;;100;;100
41.800; Thermal sensor module; 0x21;;3602;;14703;;19502;;17503
41.800; Thermal sensor module; 0x22;;24400;;19200;;21800;;8301
41.850; Dynamics module data; 0x11;;0;;1500;;0;;14301
41.850; Dynamics module sensor errors; 0x12;;0;;100;;0;;100
41.850; Thermal sensor module; 0x21;;18101;;11802;;20303;;17301
41.850; Thermal sensor module; 0x22;;18700;;24500;;8702;;2403
41.900; Dynamics module data; 0x11;;0;;8100;;0;;12500
41.900; Dynamics module sensor errors; 0x12;;100;;0;;0;;0
41.900; Thermal sensor module; 0x21;;3201;;5003;;7202;;6302
41.900; Thermal sensor module; 0x22;;18501;;6802;;10403;;18501
41.950; Dynamics module data; 0x11;;0;;3201;;0;;14600
41.950; Dynamics module sensor errors; 0x12;;0;;100;;0;;100
41.950; Thermal sensor module; 0x21;;4301;;7202;;602;;18800
41.950; Thermal sensor module; 0x22;;22003;;2900;;16102;;6502
42.000; Dynamics module data; 0x11;;0;;13001;;0;;24300
42.000; Dynamics module sensor errors; 0x12;;0;;0;;0;;0
42.000; Thermal sensor module; 0x21;;4102;;8902;;10601;;3802
